Location,MinTemp,MaxTemp,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Temp9am,Temp3pm,RainTomorrow
36,11,42,18,32,12,57,30,37,50,99
50,29,1,6,24,13,33,23,4,43,80
98,6,40,30,41,45,99,83,28,8,54
75,20,15,50,39,2,44,41,5,47,73
73,50,29,39,5,13,57,55,21,20,47
36,31,19,11,38,28,15,12,42,4,21
26,39,1,2,47,43,56,31,11,35,29
87,44,50,8,41,18,93,45,19,8,93
72,28,13,8,15,23,47,44,45,45,80
93,20,43,38,19,5,39,87,20,1,99
38,26,22,28,15,3,84,65,7,30,14
48,8,13,35,20,16,33,70,43,34,18
37,2,44,25,3,8,68,6,14,25,31
5,11,26,33,0,14,2,58,41,46,49
52,33,26,47,47,19,13,27,6,18,0
93,12,13,9,19,32,49,54,10,9,11
39,0,43,23,41,6,55,78,15,45,72
98,28,23,18,48,9,33,39,45,45,65
0,15,10,9,50,22,59,45,31,0,58
82,6,26,35,50,12,52,17,38,38,92
9,24,49,26,49,16,58,62,4,35,87
53,16,22,36,21,15,59,83,29,43,37
44,9,5,22,42,33,89,21,39,0,38
98,46,24,19,30,27,52,18,19,12,51
1,7,30,26,23,37,23,5,18,3,14
79,3,4,41,18,24,81,57,22,44,39
48,12,41,15,18,44,10,64,8,2,16
81,30,23,42,2,24,3,75,28,20,40
82,21,40,24,38,26,96,39,3,34,100
73,13,1,35,29,5,31,71,15,0,73
81,45,32,24,21,33,94,85,11,10,56
7,23,2,1,15,5,60,20,50,2,70
15,43,26,18,42,27,34,18,4,6,30
46,40,44,22,42,10,70,41,7,9,71
57,50,27,36,28,7,0,81,24,44,55
16,13,28,15,2,38,50,27,12,49,26
14,21,6,9,47,38,5,39,19,29,36
28,21,10,32,4,25,31,92,33,9,51
22,46,5,32,6,47,89,59,8,38,22
19,20,34,34,40,12,6,84,49,18,93
6,24,0,15,7,32,66,10,23,18,87
40,1,10,35,13,31,24,54,22,19,55
95,49,1,44,17,16,69,42,10,26,84
44,9,15,22,24,47,32,91,10,32,32
82,26,31,7,27,43,1,3,21,28,16
59,35,41,4,32,23,74,55,22,41,95
55,27,33,3,17,38,22,85,32,3,68
13,33,44,6,1,40,95,19,10,43,31
4,7,20,35,16,38,91,9,38,9,19
42,44,28,34,48,13,61,93,32,18,82
45,29,7,15,6,35,36,74,19,45,17
75,39,14,24,48,34,47,98,44,4,55
81,45,20,5,28,19,4,51,8,45,55
53,25,3,48,44,32,67,50,45,3,63
52,5,47,21,40,28,11,94,46,39,38
90,25,31,42,31,36,84,32,33,13,22
8,10,40,17,50,4,30,25,5,16,41
8,47,36,25,32,15,96,98,46,34,17
77,36,6,50,12,28,95,29,31,33,82
12,43,34,49,26,34,53,58,4,6,38
1,43,32,14,1,30,77,66,40,47,66
53,44,27,19,48,27,39,55,49,48,32
98,45,27,32,25,40,55,88,25,29,28
41,28,28,23,20,15,99,95,49,14,53
54,36,36,15,25,26,65,42,17,28,42
18,30,35,15,9,9,30,39,37,11,66
79,4,5,24,26,23,58,59,48,36,41
28,1,27,35,47,16,54,12,48,12,16
11,31,40,19,31,33,78,49,3,4,48
52,27,35,38,19,7,11,84,45,19,32
94,21,39,44,31,47,28,34,42,9,98
89,35,29,3,2,4,85,25,8,23,87
20,24,13,1,20,21,96,65,23,49,20
41,28,4,11,8,30,13,54,25,23,79
35,4,26,12,30,50,31,38,3,16,8
83,7,28,14,45,49,77,32,18,7,79
33,45,1,47,40,42,72,99,37,36,11
42,20,40,16,44,13,38,93,26,36,57
64,16,42,48,39,48,60,28,39,14,99
88,49,0,4,30,20,47,64,10,3,80
74,37,14,16,4,49,11,89,16,35,54
12,50,49,11,16,21,56,40,29,6,85
50,46,26,17,45,34,99,20,48,42,57
84,0,45,5,41,14,31,12,1,27,56
70,29,44,6,20,17,23,74,26,12,22
71,22,31,1,50,30,4,45,2,39,0
90,10,29,23,10,46,38,61,8,1,34
82,28,13,47,13,15,32,66,45,7,25
42,7,25,3,30,21,86,53,42,2,30
1,43,21,10,20,48,83,13,41,33,86
39,14,43,31,22,3,5,99,15,48,19
77,22,47,7,42,19,90,55,30,15,91
99,7,12,12,40,2,50,69,21,37,21
97,50,21,24,24,11,36,67,41,14,27
90,18,34,32,44,50,26,4,34,48,69
99,27,46,33,14,14,34,33,49,7,79
8,16,41,49,27,30,78,54,1,33,22
63,39,40,44,21,37,2,4,26,44,76
4,7,35,39,11,38,46,19,20,35,59
8,7,49,30,33,31,16,74,47,40,23
18,42,26,12,20,48,52,37,9,49,91
76,45,20,19,31,33,38,98,2,17,64
57,19,41,32,19,32,47,1,23,32,63
53,23,35,18,24,6,29,89,32,4,41
81,38,26,36,37,2,53,71,12,39,43
47,35,45,22,12,3,60,50,40,14,43
98,29,17,24,0,18,24,4,12,9,64
29,23,11,24,8,33,25,43,4,12,32
91,22,33,7,40,37,60,36,5,29,27
53,36,8,28,34,39,24,66,40,29,4
29,39,35,15,4,11,67,71,37,43,83
52,12,35,25,31,44,32,77,14,31,40
76,44,27,27,17,41,69,5,21,14,54
54,33,23,1,34,36,4,18,20,19,77
58,17,32,11,49,40,92,64,31,31,11
94,3,13,50,9,16,2,43,7,27,98
32,49,24,39,21,47,18,33,24,45,4
82,5,32,48,18,43,77,52,38,8,78
19,44,1,31,22,19,0,51,29,45,23
71,50,31,49,9,48,83,95,7,43,54
59,46,35,5,3,25,27,88,10,11,17
79,18,30,31,10,43,95,1,12,49,74
68,23,24,29,22,7,9,42,8,12,23
61,24,16,8,23,7,62,73,1,35,90
63,22,37,36,1,4,20,93,39,45,5
14,33,38,17,47,32,94,36,34,26,17
46,30,48,3,40,38,13,29,18,49,70
27,0,16,12,21,49,98,19,41,46,98
12,35,20,24,9,9,62,92,20,17,36
47,24,7,46,42,25,99,29,16,49,20
70,4,32,37,13,20,67,9,34,44,78
22,40,25,4,47,18,50,5,22,28,58
67,19,17,26,44,12,83,51,1,34,47
31,46,30,36,28,33,96,76,19,24,4
9,37,12,29,31,6,0,51,12,6,96
38,45,42,0,8,37,52,46,6,47,63
99,26,34,16,27,29,67,31,18,12,75
49,23,12,4,32,48,18,29,32,47,78
6,25,32,37,2,4,37,10,1,44,66
0,17,21,44,5,20,57,99,50,30,37
47,39,28,10,50,18,1,13,6,8,23
32,18,40,48,9,34,98,68,10,32,47
53,24,41,15,1,33,3,93,36,47,72
26,4,46,5,2,0,76,36,35,34,42
69,42,44,34,42,25,7,7,8,18,36
48,23,31,17,25,45,97,42,43,18,12
30,18,37,47,14,22,38,55,2,8,83
7,22,45,30,27,6,35,73,18,20,91
25,2,45,49,25,21,98,97,38,3,89
23,49,3,23,8,7,99,63,3,4,96
38,17,8,50,22,15,10,7,5,2,80
0,16,8,29,2,12,97,96,15,6,29
89,19,9,41,9,8,23,89,6,45,61
26,6,1,11,46,17,39,1,18,50,12
2,10,43,30,50,22,43,61,5,20,59
44,38,46,9,23,16,58,50,50,4,82
98,47,28,0,28,40,42,32,22,31,53
6,9,12,42,16,42,57,89,2,17,7
54,43,11,15,8,21,9,41,50,46,37
82,3,32,18,27,47,83,79,43,7,93
74,3,45,40,22,3,3,69,1,17,96
59,5,12,33,45,48,59,49,0,6,90
85,35,17,22,29,39,11,66,12,12,7
83,12,40,43,10,16,19,24,30,24,75
89,23,1,21,38,13,5,12,50,30,77
23,10,49,44,36,4,59,83,42,16,57
19,45,31,1,0,46,46,71,26,10,96
90,5,41,48,9,35,26,16,17,36,43
57,32,40,21,38,48,36,58,37,2,61
0,13,15,10,28,29,45,36,36,25,83
98,13,21,29,15,42,80,14,24,36,66
25,17,16,36,42,27,6,93,44,36,51
45,28,40,47,5,6,19,21,50,25,71
16,29,47,36,8,19,85,89,13,28,36
44,42,48,13,20,12,81,61,30,1,22
27,7,25,27,13,38,59,34,47,48,14
78,23,14,43,13,13,37,26,13,17,49
66,42,48,16,34,21,81,92,47,31,60
26,0,11,33,24,7,57,93,31,11,63
56,24,40,5,40,27,45,30,46,4,29
11,37,43,11,45,11,24,72,10,34,34
70,16,9,11,23,49,61,66,16,11,37
71,0,43,34,5,10,21,39,4,30,14
26,31,30,47,48,34,96,62,29,34,41
8,12,27,9,46,20,61,24,32,40,5
53,3,42,26,47,22,98,16,16,28,33
55,36,14,15,25,20,7,55,48,1,79
42,23,17,22,41,25,11,82,16,49,31
36,32,10,11,11,7,12,78,12,24,97
59,42,29,39,41,43,92,68,34,33,25
12,37,27,41,45,28,87,22,39,28,15
57,49,36,27,38,46,49,49,3,31,54
79,45,11,25,22,35,100,95,7,12,85
8,3,30,49,29,13,32,69,21,27,52
7,4,0,39,0,47,27,34,45,9,95
38,29,19,45,6,18,67,58,49,13,40
3,48,15,43,22,24,36,29,7,32,78
9,4,21,24,50,23,80,36,42,0,45
41,12,31,20,39,21,66,65,23,32,21
53,32,40,1,0,42,78,61,9,47,71
81,44,28,26,49,14,60,63,13,41,42
68,19,50,12,11,12,98,66,50,35,4
77,16,8,22,18,29,81,81,18,33,79
4,35,14,45,11,48,13,63,47,46,7
91,44,44,10,2,8,19,22,34,24,35
48,14,45,6,32,11,23,52,30,17,59
81,18,20,42,39,6,97,34,38,12,79
25,24,11,2,15,50,60,86,42,0,26
91,24,38,0,9,32,13,53,1,27,7
38,22,35,28,32,12,32,42,32,4,62
44,37,38,15,24,34,38,16,32,9,22
14,38,21,11,18,44,46,59,19,39,18
80,3,44,40,40,3,49,60,13,10,100
35,7,39,44,19,12,46,9,37,50,96
55,3,42,1,38,5,85,52,26,45,36
3,33,33,18,21,45,49,50,21,42,29
91,29,9,47,27,5,17,65,25,17,37
44,40,3,25,1,15,11,80,19,3,30
48,28,46,44,6,18,57,94,26,11,80
83,32,23,15,3,40,75,33,40,29,46
19,48,46,4,2,11,18,92,24,42,5
98,15,24,14,33,31,56,99,40,15,12
48,38,6,18,44,32,14,90,37,15,58
80,40,47,0,37,19,29,45,9,25,28
23,20,39,32,17,17,93,54,37,28,27
25,22,24,26,45,31,100,99,36,27,32
71,43,49,42,13,10,19,85,3,14,7
83,9,29,6,9,4,0,97,26,12,92
43,2,45,24,31,9,49,34,10,5,43
48,38,42,42,49,5,81,96,32,49,85
2,47,22,19,19,48,82,65,22,13,33
25,11,31,36,20,13,11,14,34,49,41
18,6,43,46,27,44,77,13,21,12,42
82,6,27,19,7,39,80,63,46,7,57
89,44,42,0,26,40,27,45,1,19,93
66,8,46,41,23,39,29,12,33,34,34
67,6,47,49,21,10,16,46,24,0,78
24,7,34,26,29,24,74,37,5,36,39
95,35,15,43,14,3,17,85,50,14,60
51,6,12,4,17,42,6,78,20,23,19
96,22,49,26,38,26,7,29,23,3,71
72,18,31,31,25,17,42,71,32,25,54
6,46,34,3,4,17,0,99,11,50,80
58,41,23,6,48,6,51,75,35,5,9
67,28,11,49,36,47,38,86,3,19,37
35,50,32,37,21,9,3,27,43,26,12
33,36,47,2,42,45,92,22,46,43,52
30,41,7,12,3,41,74,27,4,20,23
6,12,32,45,23,26,41,32,23,48,75
24,41,32,28,1,29,48,61,26,30,39
53,34,10,34,13,50,39,2,46,19,47
71,25,40,30,10,27,54,5,41,8,52
13,45,17,29,17,16,63,49,35,28,67
36,49,45,9,37,31,21,98,13,1,35
28,25,43,48,16,37,22,30,33,37,52
75,9,15,16,48,50,56,31,15,6,36
10,17,14,32,13,33,36,38,9,9,47
31,19,1,8,27,26,92,68,36,24,32
91,0,18,7,9,18,33,49,48,5,30
17,41,26,4,29,1,30,78,28,34,91
21,48,20,35,9,38,83,64,9,10,60
77,31,11,23,34,27,72,84,13,22,68
61,10,16,50,26,22,6,11,34,10,14
42,7,24,2,7,48,65,12,15,26,66
96,10,25,17,29,4,43,88,14,31,17
88,44,15,24,27,21,61,36,20,45,58
68,25,21,45,27,1,73,64,8,27,99
33,45,24,29,8,35,68,1,2,21,0
82,3,30,1,23,15,54,67,5,34,88
43,14,12,32,24,15,39,100,39,45,35
45,13,7,8,14,42,58,52,15,33,55
48,13,3,24,3,13,74,97,41,14,31
77,6,19,44,44,2,47,34,21,9,31
44,20,1,10,8,44,17,88,19,43,53
7,25,27,19,50,7,32,4,7,3,71
78,49,1,20,2,40,69,37,32,25,76
59,1,36,7,13,23,46,64,9,1,86
40,2,9,14,9,41,64,68,42,36,46
33,33,41,44,3,38,10,17,2,22,25
68,39,23,47,27,0,49,39,31,6,12
14,38,30,3,4,49,29,79,11,38,6
82,29,0,36,32,10,58,1,12,27,4
47,16,26,11,22,23,87,26,47,36,2
19,27,8,25,21,32,88,60,43,5,100
85,43,0,28,18,27,52,35,47,41,63
10,44,34,35,24,36,99,89,3,5,42
52,37,44,15,40,17,95,89,16,46,94
60,13,37,13,2,42,99,6,17,23,68
57,11,23,24,4,41,30,6,45,41,41
2,23,46,21,20,12,31,66,25,5,4
25,44,14,32,35,43,69,87,43,45,2
18,36,10,17,20,47,99,73,29,21,74
34,29,14,32,27,49,38,65,27,0,7
11,4,27,40,43,9,60,86,28,0,7
63,44,10,43,29,31,77,0,50,6,10
49,28,35,0,3,36,72,33,13,2,36
46,11,40,11,44,27,62,25,40,16,36
58,39,16,47,0,20,83,21,47,9,37
73,1,50,5,32,3,76,19,6,16,17
55,24,29,42,17,9,69,56,28,17,25
48,6,44,42,27,29,77,32,45,17,1
44,50,7,36,34,48,71,41,19,28,69
74,22,6,23,10,38,60,13,27,39,92
10,13,14,33,8,45,33,88,29,6,4
74,16,35,13,50,8,72,33,43,25,23
16,1,13,5,37,8,85,32,11,30,41
62,28,33,36,1,9,61,83,11,14,11
6,25,4,10,44,16,90,20,50,37,45
12,30,14,5,13,2,25,16,17,18,57
15,4,6,12,29,10,94,42,19,33,62
81,38,49,17,29,27,92,74,20,9,41
3,23,18,18,18,9,9,0,11,35,31
18,11,40,38,45,18,61,11,36,15,98
38,8,18,0,8,31,9,100,6,8,97
54,3,49,13,23,26,54,54,37,35,12
30,50,19,45,4,45,5,44,27,9,93
52,50,40,22,15,43,95,49,14,14,94
66,31,49,1,50,22,63,23,19,6,46
84,17,33,17,29,3,12,47,33,47,99
63,36,13,40,35,41,69,21,47,6,69
19,21,43,8,27,25,50,2,44,44,74
21,22,6,49,23,13,70,19,49,6,21
62,43,40,38,37,31,85,43,30,30,87
3,42,21,11,43,3,30,11,27,48,99
81,9,42,20,12,48,26,4,45,42,19
77,15,20,7,29,7,30,65,18,11,72
7,41,47,26,46,48,26,92,38,14,95
6,2,37,16,35,1,3,38,46,27,42
32,19,1,9,49,3,31,90,33,0,96
50,9,1,41,24,22,69,93,22,19,13
67,33,30,42,20,3,92,65,34,7,27
28,4,44,13,35,19,96,9,33,33,89
28,45,22,11,21,8,90,6,23,40,66
90,12,21,39,8,29,36,29,32,28,39
30,21,14,5,3,34,74,13,11,1,44
37,46,37,18,41,14,65,42,16,48,31
17,14,47,31,44,20,84,8,47,30,72
38,45,11,22,7,49,62,7,39,35,56
3,25,2,15,27,49,36,6,12,26,2
95,8,30,44,48,48,73,53,3,33,63
62,12,42,20,5,35,21,41,3,28,42
30,45,28,25,10,49,73,72,33,13,32
80,33,11,1,1,15,85,33,1,35,22
89,17,38,12,40,39,76,68,18,7,56
48,43,13,19,4,25,16,100,29,15,76
7,23,22,42,23,48,28,59,34,18,58
16,13,30,3,45,15,57,22,8,49,100
75,15,21,25,9,23,60,99,41,11,59
69,11,34,42,33,32,85,34,21,41,37
72,46,24,33,21,40,96,17,47,31,18
90,22,23,33,32,22,36,76,27,16,38
33,37,16,20,1,16,40,65,2,30,20
90,27,7,3,9,1,55,66,40,6,42
57,39,15,8,23,47,33,2,15,48,86
16,36,21,1,2,9,76,89,40,2,84
20,43,18,25,31,7,15,62,15,25,75
28,6,25,26,25,2,1,46,23,33,5
89,25,3,11,44,30,75,89,35,7,46
92,1,28,36,11,41,52,12,22,31,50
26,10,9,30,8,48,18,2,31,11,82
46,20,35,2,14,44,25,13,47,22,57
4,36,28,13,2,46,11,97,25,18,81
66,35,20,9,29,28,75,81,50,31,43
77,25,35,42,34,34,43,68,21,47,41
61,15,34,15,20,21,49,27,27,12,57
38,18,30,8,28,46,71,31,26,28,46
10,19,25,14,22,47,0,84,5,46,32
94,42,37,35,37,50,62,18,0,21,45
51,47,36,7,42,42,74,63,38,29,83
79,4,50,14,34,17,41,2,43,50,42
90,6,18,36,18,36,16,53,5,8,100
8,0,21,1,49,2,42,60,48,10,82
29,0,8,11,8,2,71,92,48,31,84
65,9,12,25,19,22,53,86,22,39,15
51,33,8,8,38,47,14,25,3,37,5
79,5,30,47,40,6,22,19,33,7,89
75,31,35,50,29,49,27,42,33,22,24
42,45,11,11,14,31,33,11,8,10,62
0,14,1,18,40,6,77,36,17,16,6
97,18,21,43,13,27,28,81,19,2,94
4,7,27,46,46,29,90,6,24,43,39
63,28,39,36,10,48,43,8,49,17,99
44,13,50,23,28,14,49,61,20,46,46
92,29,17,39,46,30,65,97,21,47,75
77,2,1,27,3,36,96,62,35,33,32
63,29,22,38,41,29,4,18,43,21,27
61,3,12,1,2,13,90,38,43,48,81
47,3,28,10,25,43,38,50,50,13,30
72,17,28,20,40,45,43,98,24,14,69
8,13,25,35,28,42,32,9,46,15,52
75,23,12,6,9,49,68,89,41,28,25
1,16,38,18,19,48,13,21,37,10,68
47,38,25,35,45,29,51,45,47,26,11
53,18,4,13,28,39,22,61,9,4,65
82,27,36,20,7,11,20,85,22,38,96
16,29,9,23,9,4,5,9,3,20,57
30,13,37,45,42,16,19,29,46,26,84
0,2,5,17,11,27,19,25,16,27,19
97,33,39,42,35,21,13,71,38,6,71
50,30,24,35,8,46,3,98,3,1,91
41,49,9,25,22,20,26,99,25,10,11
58,40,26,44,50,7,63,90,15,23,33
27,48,30,8,35,36,99,73,45,2,31
19,47,7,16,1,29,31,3,19,23,79
98,22,20,50,41,29,98,52,1,23,26
71,13,31,47,35,6,36,23,19,27,57
47,38,21,49,38,5,43,91,29,4,47
80,3,33,43,32,13,0,76,12,10,26
5,22,50,35,42,11,62,96,48,39,37
63,47,10,28,14,6,54,84,29,5,49
63,9,44,44,49,27,20,85,6,33,48
52,4,30,38,36,23,40,32,36,42,10
35,40,49,4,26,29,52,2,2,31,92
35,50,47,46,14,37,54,25,36,5,13
48,40,6,27,43,34,9,39,8,8,88
10,48,3,17,13,24,80,29,27,27,30
51,37,6,43,19,15,62,100,38,10,9
20,5,20,22,35,27,50,15,19,45,18
12,13,44,41,1,4,30,51,19,42,72
74,34,28,25,23,41,89,69,43,36,0
11,48,22,23,26,2,95,77,33,28,49
68,25,2,17,2,50,43,5,27,6,98
12,28,23,25,46,15,55,72,40,11,21
64,19,11,32,28,35,74,31,23,35,68
32,44,22,11,46,5,61,26,13,33,72
33,10,15,46,16,46,23,29,20,3,56
55,11,42,3,29,16,87,58,18,47,65
97,2,14,2,5,28,89,87,16,43,36
72,7,38,28,6,50,68,90,19,6,70
83,28,20,44,27,33,4,97,39,26,98
99,47,3,36,13,11,89,90,44,18,20
1,43,13,36,19,33,80,13,49,17,37
10,17,49,41,15,42,77,40,15,22,31
93,19,7,1,17,44,65,84,29,42,92
61,34,41,2,7,6,68,66,45,33,96
29,22,50,18,31,28,3,61,38,28,29
25,48,18,45,26,14,19,30,7,33,43
12,10,10,32,50,26,54,68,26,20,57
96,0,47,20,42,46,40,16,14,50,4
75,19,7,20,38,36,79,53,20,40,88
34,46,1,3,14,7,62,67,35,18,31
69,24,12,42,22,22,95,86,15,39,92
62,48,28,2,4,37,59,1,12,18,87
7,6,11,1,24,43,74,72,0,1,39
90,10,8,1,13,11,52,15,45,36,35
24,23,31,32,38,27,6,55,2,33,23
27,7,8,40,17,30,73,8,45,14,25
60,21,42,47,20,50,66,22,29,8,68
98,29,15,48,30,15,1,8,2,20,18
20,30,41,11,2,9,19,15,16,30,5
92,36,17,6,12,42,68,21,40,27,90
49,16,49,12,35,42,61,62,30,21,31
39,43,15,15,32,31,1,3,21,34,64
73,15,20,29,49,30,37,15,13,1,26
65,0,46,4,26,40,58,96,30,42,1
63,14,4,12,42,3,51,66,32,44,49
36,0,19,37,13,47,90,59,49,17,5
30,1,45,44,44,46,14,37,41,35,4
85,40,31,20,25,15,97,19,48,33,81
25,27,32,12,31,11,100,4,12,46,2
70,28,2,7,45,29,39,98,30,46,76
65,38,18,40,23,20,3,42,0,2,6
7,35,15,26,40,9,34,88,27,4,94
29,42,31,27,41,32,94,80,7,2,92
28,30,31,44,11,29,2,80,46,41,68
25,9,10,32,11,24,84,99,2,1,58
32,36,37,31,34,48,23,39,43,36,17
75,46,35,15,32,26,82,62,14,22,31
79,0,8,35,9,17,19,47,33,30,87
14,30,35,0,39,11,55,45,41,20,75
17,23,17,17,10,47,95,76,17,28,42
67,22,29,39,32,29,28,96,19,35,100
56,27,44,24,14,27,46,26,20,29,44
91,48,17,30,43,7,100,25,2,31,39
5,32,32,23,39,34,100,73,43,5,38
49,30,17,12,18,35,82,13,22,46,100
21,45,42,22,2,10,1,82,31,26,4
12,11,15,26,48,35,93,73,47,34,63
68,6,16,4,43,25,88,48,38,9,100
91,14,9,19,4,3,69,42,44,23,12
19,29,30,10,47,28,60,38,20,24,95
25,13,37,1,2,26,94,11,35,23,69
84,43,32,35,50,10,86,74,29,0,23
33,38,36,7,25,39,81,61,11,9,59
67,22,12,23,22,33,16,23,13,18,38
69,37,50,41,27,8,73,32,33,16,48
17,21,12,10,13,26,0,16,38,17,58
95,17,34,46,10,36,25,82,25,44,61
67,8,32,31,20,31,34,80,19,30,52
94,33,41,37,23,45,39,46,30,7,56
27,25,40,18,24,0,56,46,18,40,23
8,26,21,5,3,12,8,66,19,36,81
0,31,27,49,48,34,16,44,46,28,61
29,2,47,26,14,13,39,87,16,28,29
64,50,25,30,44,30,65,43,41,35,98
32,25,11,29,5,18,39,58,6,39,59
77,48,41,0,34,21,39,68,32,21,38
7,11,5,3,31,38,96,1,7,42,81
15,43,9,13,12,23,33,7,21,39,55
63,32,7,2,45,12,97,71,44,26,8
70,26,18,14,12,3,17,52,45,48,20
5,18,25,31,9,17,94,91,3,3,25
45,3,12,46,30,9,24,33,3,45,21
91,48,44,14,10,0,40,46,35,19,9
94,44,50,32,29,25,35,96,42,25,0
62,13,27,39,30,38,99,88,11,30,23
63,35,17,37,33,27,68,12,37,37,87
81,22,44,43,20,0,0,49,37,20,16
52,35,7,5,25,0,80,54,20,36,85
46,44,40,34,0,2,29,62,4,32,36
86,26,5,11,44,44,54,62,47,36,50
69,24,40,7,7,19,89,86,18,39,18
11,41,45,47,9,2,26,69,48,43,77
46,24,17,14,42,30,24,52,26,4,29
66,22,1,29,45,0,96,29,29,25,98
10,5,13,16,0,25,74,15,21,42,78
77,12,2,16,43,10,94,80,13,31,55
28,24,11,23,43,5,26,59,13,30,46
87,30,23,49,1,43,27,69,3,8,29
90,46,48,12,23,43,59,2,27,30,62
91,9,1,36,42,47,63,43,9,46,27
93,12,46,43,26,33,5,58,11,31,95
83,13,4,50,40,6,84,76,30,31,52
64,22,15,26,18,23,77,96,37,49,77
86,38,9,39,26,10,65,60,46,12,28
80,1,47,34,8,8,75,98,4,22,80
43,42,28,3,13,22,59,4,30,37,91
66,48,23,42,24,26,42,38,28,3,19
25,14,34,17,48,32,91,9,30,11,2
37,2,2,19,37,17,34,85,48,40,8
11,13,38,6,25,11,11,54,42,17,71
50,12,43,14,6,29,41,61,15,27,94
36,37,31,2,20,12,18,27,43,37,88
11,24,4,32,36,26,42,80,12,39,86
92,20,27,35,37,44,28,3,15,12,26
76,22,20,43,9,36,92,67,5,28,87
53,5,47,35,2,22,27,98,15,10,42
99,23,1,10,32,5,99,36,26,48,96
91,41,50,0,0,35,29,37,14,49,13
22,3,42,31,0,29,41,29,44,38,1
24,3,47,42,7,21,96,26,11,1,5
4,23,41,15,18,48,92,54,4,50,2
63,28,20,8,37,9,83,29,6,36,56
68,35,46,35,19,12,17,50,0,27,28
52,19,39,25,28,8,85,54,23,18,7
17,25,15,7,39,34,100,64,38,41,12
33,10,42,7,39,44,7,50,36,47,25
93,14,15,29,4,26,53,47,29,22,41
96,44,20,40,44,39,35,14,35,19,63
46,12,31,8,32,23,68,33,15,16,58
67,3,16,21,43,23,0,22,3,30,72
34,8,49,22,38,11,7,31,28,25,94
55,45,6,37,14,34,73,96,9,25,19
81,44,17,20,13,23,70,54,39,33,83
71,6,30,12,9,3,33,98,41,42,4
82,44,44,14,21,12,10,94,12,50,77
34,16,33,39,30,12,18,5,30,14,87
22,5,3,46,37,11,46,28,38,48,78
36,24,19,17,29,41,58,10,7,7,91
89,47,17,7,45,25,14,19,26,32,12
42,39,17,19,8,20,36,86,5,3,9
93,23,38,27,26,31,19,91,22,29,37
13,29,30,28,13,46,64,29,6,16,45
10,34,41,7,25,8,72,47,13,25,98
45,38,24,13,38,49,23,40,30,44,85
12,21,7,16,25,44,54,16,26,48,15
49,15,2,1,13,34,69,87,48,8,13
27,38,25,11,49,17,80,72,3,34,75
59,22,44,19,35,2,49,97,40,38,23
46,34,14,28,20,43,85,88,37,17,7
2,5,46,17,47,31,7,12,19,33,59
3,13,42,23,42,14,31,98,0,8,56
68,33,41,10,41,1,98,38,49,16,76
8,26,41,48,21,25,43,49,32,12,45
26,49,1,34,8,27,26,48,32,19,19
53,8,12,50,24,50,61,64,12,40,47
13,12,15,43,37,30,47,51,10,7,21
41,5,12,43,46,48,22,91,12,24,45
38,17,46,48,24,22,10,63,14,16,66
71,20,11,23,37,21,35,29,19,0,41
12,50,19,13,31,21,20,48,10,9,1
73,50,36,18,35,26,54,99,45,50,48
52,16,39,26,48,6,4,65,42,35,55
85,39,40,1,2,41,30,49,11,23,28
33,8,28,37,49,39,89,21,4,4,40
88,22,22,3,37,43,90,46,21,19,65
27,16,32,5,37,42,56,20,12,14,78
86,37,43,3,14,13,17,51,40,34,90
14,40,23,34,33,47,46,8,27,14,1
5,19,44,3,43,30,88,43,50,47,91
93,16,49,31,38,47,22,62,44,44,7
91,35,5,37,2,40,86,8,43,6,87
79,28,7,37,49,50,96,29,44,37,4
42,10,31,48,46,49,24,77,30,13,23
70,8,14,17,27,36,45,95,34,14,42
17,22,45,3,47,38,7,98,28,7,33
32,12,23,19,1,4,32,88,12,30,37
51,43,22,44,33,27,95,50,36,33,77
61,18,20,37,22,41,39,68,49,39,46
78,32,16,31,13,43,9,33,11,4,87
6,28,13,7,37,45,50,60,40,14,37
26,31,33,6,44,22,13,96,43,13,75
29,3,1,27,13,2,11,42,40,4,22
92,27,2,30,37,5,10,63,34,14,45
8,15,6,38,28,36,56,2,4,27,31
72,38,35,2,34,3,14,33,39,48,75
65,18,1,21,18,40,94,43,26,38,59
81,19,39,20,14,19,73,11,8,41,16
53,33,25,40,29,9,66,30,12,14,49
39,10,22,41,50,27,95,37,37,40,44
29,27,10,41,23,6,18,6,14,12,80
18,34,14,50,39,13,24,26,3,48,66
62,23,19,26,44,18,47,94,16,33,15
24,27,27,29,22,40,80,18,7,49,25
75,27,24,0,43,17,17,9,48,41,13
1,17,4,37,7,20,98,61,42,14,84
85,43,31,43,2,7,60,24,23,48,11
46,45,25,24,0,8,87,63,1,18,78
52,6,24,23,38,30,33,91,42,15,58
62,31,42,43,29,19,86,16,28,40,50
37,15,8,20,37,9,33,18,0,13,11
32,22,7,33,26,44,95,48,10,50,95
2,3,48,34,30,0,31,71,43,33,77
53,39,48,6,2,45,82,48,40,12,52
37,25,42,46,33,43,13,88,14,17,28
85,22,46,10,14,46,29,16,47,16,15
89,4,35,11,21,10,76,90,40,7,17
73,47,11,0,44,20,22,99,12,19,40
97,19,17,49,38,8,0,14,29,8,4
54,16,12,34,17,5,32,84,5,28,33
98,13,36,11,25,23,25,13,20,19,62
43,3,9,43,43,26,36,64,5,13,43
