user_id,location,isbn,rating,book_title,book_author,year_of_publication,publisher
82842,"lansdowne, pennsylvania, usa",425182908,5,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
83287,"tulsa, oklahoma, usa",425182908,1,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
85164,"cambridge, massachusetts, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
85534,"cleveland, ohio, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
85701,"savannah, georgia, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
85955,"south jordan, utah, usa",425182908,6,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
86792,"philadelphia, pennsylvania, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
87141,"huntington beach, california, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
87610,"long beach, california, usa",425182908,5,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
87746,"wallingford, connecticut, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
88278,"charleston, south carolina, usa",425182908,5,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
88316,"silver spring, maryland, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
88937,"cary, north carolina, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
90826,"lake ronkonkoma, new york, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
92810,"manistee, michigan, usa",425182908,6,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
93085,"cedar rapids, iowa, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
94264,"portales, new mexico,",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
94923,"brick, new jersey, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
95903,"mason, ohio, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
98741,"fairbanks, alaska, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
98904,"billings, montana, usa",425182908,10,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
101876,"nicholasville, kentucky, usa",425182908,6,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
102967,"olympia, washington, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
103496,"pleasanton, california, usa",425182908,3,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
104211,"chattanooga, tennessee, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
104665,"altoona, iowa, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
108405,"irvine, ,",425182908,7,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
109082,"salt lake city, , usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
112559,"dallas, texas, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
112765,"west new york, new jersey, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
112881,"kitchener, ontario, canada",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
113519,"pleasanton, california, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
114414,"edinburg, texas, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
114893,"harrogate, england, united kingdom",425182908,5,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
115120,"sherman oaks, california, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
115490,"dekalb, illinois, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
116210,"oisterwijk, noord-brabant, netherlands",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
119650,"marine city, michigan, usa",425182908,5,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
123468,"toronto, ontario, canada",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
124079,"prince george, british columbia, canada",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
124487,"ramah, new mexico, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
124488,"keaau, hawaii, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
127621,"kill devil hills, north carolina, usa",425182908,4,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
128208,"san antonio, texas, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
128742,"caledonia, ontario, canada",425182908,5,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
128915,"ridgeland, south carolina, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
129368,"los gatos, ,",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
130460,"the villages, florida, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
139355,"pittsburgh, pennsylvania, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
142479,"portland, maine, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
144318,"grimes, iowa, usa",425182908,6,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
144348,"lake mary, florida, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
147166,"london, england, united kingdom",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
147839,"mokena, illinois, usa",425182908,6,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
150124,"york, nebraska, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
151653,"omaha, nebraska, usa",425182908,8,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
153662,"ft. stewart, georgia, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
158295,"cleveland, ohio, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
159858,"atlantic beach, florida, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
160803,"errington, british columbia, canada",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
163804,"bonaire, georgia, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
163973,"são paulo, são paulo, brazil",425182908,9,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
164323,"delta, british columbia, canada",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
167349,"keller, texas, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
167471,"milton, ontario, canada",425182908,6,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
169735,"nisswa, minnesota, usa",425182908,5,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
170518,"gaithersburg, maryland, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
172742,"astoria, oregon, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
173415,"chicago, illinois, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
175003,"round rock, texas, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
176214,"springdale, arkansas, usa",425182908,7,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
177113,"north augusta, south carolina, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
177854,"corrales, new mexico, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
178667,"freehold, new jersey, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
188022,"harlowton, montana, usa",425182908,7,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
188593,"stockton, california, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
194513,"sherkston, ontario, canada",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
194669,"savannah, georgia, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
194735,"victoria, british columbia, canada",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
195386,"canyon country, california, usa",425182908,4,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
196765,"nepean, ontario, canada",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
200978,"culemborg, gelderland, netherlands",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
201568,"calgary, alberta, canada",425182908,6,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
205356,"long beach, california, usa",425182908,2,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
208147,"federal way, washington, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
208541,"odessa, texas, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
212216,"lexington, virginia,",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
212853,"cape coral, florida, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
212923,"minneapolis, minnesota, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
213207,"maryland heights, missouri, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
214581,"burnaby, british columbia, canada",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
216444,"nunspeet, gelderland, netherlands",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
221698,"lake oswego, oregon, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
223748,"olympia, washington, usa",425182908,2,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
225810,"el cajon, california, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
226393,"willow street, pennsylvania, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
228998,"lincoln, nebraska, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
229921,"victoria, british columbia, canada",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
230522,"colorado springs, colorado, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
231210,"roanoke, virginia, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
231603,"gardendale, alabama, usa",425182908,8,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
232131,"oakland, california, usa",425182908,4,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
232932,"clovis, california, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
233719,"rochester hills, michigan, usa",425182908,3,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
233889,"brisbane, queensland, australia",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
236340,"st kilda, victoria, australia",425182908,2,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
236480,"houston, texas, usa",425182908,5,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
236909,"edwardsville, illinois, usa",425182908,8,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
242106,"covington, virginia, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
244484,"carson city, nevada, usa",425182908,8,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
244915,"lexington, north carolina, usa",425182908,6,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
245568,"springport, michigan, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
247278,"hootentown, missouri, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
249924,"san francisco, california, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
250330,"riverdale, new york, usa",425182908,1,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
250725,"victoria, british columbia, canada",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
250925,"milton, ontario, canada",425182908,6,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
250984,"cambridge, massachusetts, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
251518,"woolmarket, mississippi, usa",425182908,6,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
252159,"richmond, virginia, usa",425182908,2,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
252347,"springfield, virginia, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
253580,"midland, ontario, canada",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
254465,"maryville, tennessee, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
255546,"las vegas, nevada, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
256407,"florissant, missouri, usa",425182908,5,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
256440,"san luis obispo, ,",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
257028,"chicago heights, illinois, usa",425182908,8,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
257204,"akron, ohio, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
258534,"mcqueeney, texas, usa",425182908,10,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
259628,"baytown, texas, usa",425182908,1,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
263645,"st. catharines, ontario, canada",425182908,7,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
265313,"morrisville, north carolina, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
269478,"west mifflin, pennsylvania, usa",425182908,5,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
271086,"calgary, alberta, canada",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
272885,"union, south carolina, usa",425182908,10,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
272890,"farmingdale, new york, usa",425182908,6,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
275994,"rome, new york, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
276231,"livingston, texas, usa",425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
278390,"elburn, illinois, usa",425182908,4,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
44,"black mountain, north carolina, usa",042518630X,0,Purity in Death,J.D. Robb,2002,Berkley Publishing Group
8067,"owings mills, maryland, usa",042518630X,2,Purity in Death,J.D. Robb,2002,Berkley Publishing Group
11676,"n/a, n/a, n/a",042518630X,10,Purity in Death,J.D. Robb,2002,Berkley Publishing Group
15819,"grapevine, texas, usa",042518630X,0,Purity in Death,J.D. Robb,2002,Berkley Publishing Group
16634,"little rock, arkansas, usa",042518630X,0,Purity in Death,J.D. Robb,2002,Berkley Publishing Group
18979,"huntington beach, california, usa",042518630X,4,Purity in Death,J.D. Robb,2002,Berkley Publishing Group
20971,"sacramento, california, usa",042518630X,0,Purity in Death,J.D. Robb,2002,Berkley Publishing Group
21031,"alexandria, virginia, usa",042518630X,0,Purity in Death,J.D. Robb,2002,Berkley Publishing Group
23624,"halifax, nova scotia, canada",042518630X,8,Purity in Death,J.D. Robb,2002,Berkley Publishing Group
23768,"st. louis, missouri, usa",042518630X,0,Purity in Death,J.D. Robb,2002,Berkley Publishing Group
25391,"ottawa, ontario, canada",042518630X,2,Purity in Death,J.D. Robb,2002,Berkley Publishing Group
26473,"charlotte, north carolina, usa",042518630X,5,Purity in Death,J.D. Robb,2002,Berkley Publishing Group
29257,"fairbanks, ,",042518630X,8,Purity in Death,J.D. Robb,2002,Berkley Publishing Group
30276,"wildwood, new jersey, usa",042518630X,9,Purity in Death,J.D. Robb,2002,Berkley Publishing Group
30972,"columbiana, alabama, usa",042518630X,0,Purity in Death,J.D. Robb,2002,Berkley Publishing Group
35857,"mentor, ohio, usa",042518630X,0,Purity in Death,J.D. Robb,2002,Berkley Publishing Group
35859,"duluth, minnesota, usa",042518630X,0,Purity in Death,J.D. Robb,2002,Berkley Publishing Group
39372,"san marcos, texas, usa",042518630X,6,Purity in Death,J.D. Robb,2002,Berkley Publishing Group
42256,"winfield, alberta, canada",042518630X,6,Purity in Death,J.D. Robb,2002,Berkley Publishing Group
44595,"toronto, ontario, canada",042518630X,0,Purity in Death,J.D. Robb,2002,Berkley Publishing Group
