MAL_ID,Name,Score,,,,,,
32010,"Eikoku Ikka, Nihon wo Taberu: English Ikka, Shougatsu wo Taberu",4.4,,,,,,
32011,Hakuouki: Otogisoushi,6.61,,,,,,
32012,Utakata Overdrive,4.4,,,,,,
32013,Oshiete! Galko-chan,7.11,,,,,,
32014,Shimajirou to Ehon no Kuni,4.4,,,,,,
32015,Ajin OVA,7.25,,,,,,
32016,Secret Journey,6.25,,,,,,
32023,Bubuki Buranki,6.3,,,,,,
32026,Osomatsu-san Special,7.43,,,,,,
32030,MEMORiES MELODiES,7.09,,,,,,
32031,Leopard Eyes,6.67,,,,,,
32032,Seikaisuru Kado,6.81,,,,,,
32034,Soukyuu no Fafner: Dead Aggressor - Exodus Special,7.01,,,,,,
32038,Show By Rock!! #,7.03,,,,,,
32039,Show By Rock!! Short!!,6.42,,,,,,
32041,Mori no Densetsu: Dai Ni Gakushou,6.14,,,,,,
32051,One Piece: Adventure of Nebulandia,7.3,,,,,,
32058,Four Seasons: Fuuka to Nanami,5.19,,,,,,
32059,Master of Torque 3,5.53,,,,,,
32063,Kyonyuu Hitozuma Onna Kyoushi Saimin,7.03,,,,,,
32065,Kimi no Sumu Machi,6.02,,,,,,
32071,Gantz:O,7.45,,,,,,
32073,Otoshidama,4.4,,,,,,
32074,Sowa Sowa Calendar,4.4,,,,,,
32083,Luck & Logic,6.1,,,,,,
32084,"Watashitachi, Luck Logic-bu!",5.39,,,,,,
32086,Blame! Movie,7.14,,,,,,
32087,Osomatsu-kun (1988): Appare! Chibita no Onitaiji zansu,4.4,,,,,,
32088,Osomatsu-kun: Iyami wa Hitori Kaze no Naka,4.4,,,,,,
32092,Juicy Jungle,5.09,,,,,,
32093,Tanaka-kun wa Itsumo Kedaruge,7.9,,,,,,
32094,Reikenzan: Hoshikuzu-tachi no Utage,7.11,,,,,,
32105,Sousei no Onmyouji,7.32,,,,,,
32107,Itoshi no Muco OVA,4.4,,,,,,
32108,Digimon Adventure tri. 2: Ketsui,7.51,,,,,,
32122,Gintama°: Umai-mono wa Atomawashi ni Suru to Yokodorisareru kara Yappari Saki ni Kue,8.11,,,,,,
32133,Kemushi no Boro,6.71,,,,,,
32136,Narara Superboard,4.4,,,,,,
32139,DušaN,5.88,,,,,,
32142,Takemoto Denki x Peeping Life,4.4,,,,,,
32143,Peeping Life x Kaijuu Sakaba Kaiji: Kaijuu-tachi ga Iru Tokoro,4.4,,,,,,
32144,Toshi Souzou Gakubu Shoukai,4.4,,,,,,
32145,Peeping Life: The Perfect Extension Specials,4.4,,,,,,
32146,Peeping Life: TV Asahi Josei Announcer Collab,4.4,,,,,,
32147,Peeping Life x Kids Station,4.4,,,,,,
32148,PS3® no Tsukai Kata: feat.Peeping Life,4.4,,,,,,
32149,Tatsunoko Pro x Peeping Life,4.4,,,,,,
32150,Ai to Shi,5.51,,,,,,
32151,Senki Zesshou Symphogear GX: Senki Zesshou Shinai Symphogear,6.91,,,,,,
32152,Closers: Side Blacklambs,6.4,,,,,,
32153,Mahou Shoujo Madoka★Magica: Concept Movie,7.11,,,,,,
32158,Mobile Suit Gundam-san (Movie),5.82,,,,,,
32160,Precure All Stars Movie: Minna de Utau♪ - Kiseki no Mahou,6.9,,,,,,
32166,Obaachan no Takaramono,4.4,,,,,,
32167,Tenkousei wa Uchuujin,4.4,,,,,,
32171,Ange Vierge,6.03,,,,,,
32174,"The iDOLM@STER Cinderella Girls: Anytime, Anywhere with Cinderella.",7.3,,,,,,
32175,Shounen Maid,7.3,,,,,,
32182,Mob Psycho 100,8.49,,,,,,
32188,Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,8.26,,,,,,
32189,Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,7.36,,,,,,
32190,Omoi no Kakera,6.53,,,,,,
32191,Okitegami Kyouko no Bibouroku x Monogatari,5.78,,,,,,
32195,Junjou Shoujo Et Cetera Specials,6.16,,,,,,
32197,Kaijuu Sakaba Kanpai! Specials,4.4,,,,,,
32202,Kimi ni Maji Kyun!,6.63,,,,,,
32212,Ensemble Stars!,6.83,,,,,,
32214,Koukaku no Pandora,6.53,,,,,,
32215,High School DxD BorN: Yomigaeranai Fushichou,7.44,,,,,,
32218,Choujikuu Seiki Orguss Memorial,4.4,,,,,,
32219,Raldessia Chronicles,4.42,,,,,,
32221,Robocar Poli 2,4.4,,,,,,
32222,Youkai Watch Movie 3: Soratobu Kujira to Double Sekai no Daibouken da Nyan!,6.34,,,,,,
32224,Mako-chan no Koutsuu Anzen,4.4,,,,,,
32225,Onpu,4.4,,,,,,
32226,Shuugou no Kangae,4.4,,,,,,
32227,Inemuri Buu-chan,4.4,,,,,,
32228,Teekyuu 7,6.68,,,,,,
32229,Ojiichan no Komoriuta,4.4,,,,,,
32230,Xi You Ji,6.89,,,,,,
32233,Micchiri Neko March,7.38,,,,,,
32237,Burutabu-chan,4.4,,,,,,
32238,"Watashi wa, Kairaku Izonshou",6.2,,,,,,
32239,Shinsei: Futanari Idol - Dekatama-kei!,6.6,,,,,,
32240,Code Geass: Boukoku no Akito 4 - Nikushimi no Kioku kara Picture Drama,6.7,,,,,,
32245,Kuromukuro,7.21,,,,,,
32247,Tekkon Kinkreet Pilot,4.77,,,,,,
32248,Masamune Datenicle,5.95,,,,,,
32251,Mirai e no Kakehashi: Bridge for Future,4.4,,,,,,
32252,Japonese,4.4,,,,,,
32253,Ama Gli Animali,4.4,,,,,,
32254,Ijigen Gattai Mojibakeru Z,4.4,,,,,,
32255,Ashita Kirarin,4.4,,,,,,
32256,Mahou no Tenshi Creamy Mami: Zutto Kitto Motto,5.87,,,,,,
32257,Mahou no Tenshi Creamy Mami no Otogibanashi,4.4,,,,,,
32259,Mahou no Tenshi Creamy Mami: Perfect Memory,4.4,,,,,,
32262,Renai Boukun,6.7,,,,,,
32264,Dear Brave,6.23,,,,,,
32267,Kowaremono: Risa The Animation,6.52,,,,,,
32268,Koyomimonogatari,7.68,,,,,,
32269,Xiyue Qi Tong,4.4,,,,,,
32270,Xiyue Qi Tong (2006),4.4,,,,,,
32271,Dies Irae,5.38,,,,,,
32274,Ketsuekigata-kun! 4,6.34,,,,,,
32275,Nar Doma Special,4.4,,,,,,
32276,Nar Doma Manner Movie,4.4,,,,,,
32281,Kimi no Na wa.,8.96,,,,,,
32282,Shokugeki no Souma: Ni no Sara,8.21,,,,,,
32287,Kanamewo,6.69,,,,,,
32288,Jingle,4.85,,,,,,
32289,Anison Nippon,5.22,,,,,,
32291,Kakegae no,5.03,,,,,,
32293,Kerorinpasu,4.67,,,,,,
32294,Ai (ONA),2.61,,,,,,
32295,Ai Sky Tree 21,4.56,,,,,,
32296,Present made no Michinori,4.93,,,,,,
32297,Tenkou Kotofumi,5.35,,,,,,
32298,Nakanaori,4.9,,,,,,
32301,Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari 2nd,6.38,,,,,,
32309,Tabi Machi Late Show,6.22,,,,,,
32310,"Letchu, Getchu, Saru Getchu Episode 0",4.4,,,,,,
32311,Beautiful World,6.56,,,,,,
32313,Concrete Revolutio: Choujin Gensou - The Last Song,7.05,,,,,,
32316,Mahou Shoujo Lyrical Nanoha: The Movie 2nd A's Mini Picture Drama,6.05,,,,,,
32321,Lupin III (2015): Italian Game,6.47,,,,,,
32322,Futari wa 80-sai,4.4,,,,,,
32323,Aishen Qiaokeli-ing...,6.99,,,,,,
32324,Major 2nd,6.65,,,,,,
32338,Yes! BanG_Dream!,6.59,,,,,,
32343,Subarashii Sekai,5.97,,,,,,
32344,Nana-iro Megane,5.11,,,,,,
32345,Celebration and Chorale,5.62,,,,,,
32346,makemagic,4.41,,,,,,
32349,Hot Minute: Gudetama,5.84,,,,,,
32353,Bonobono (TV 2016),6.36,,,,,,
32355,Toshi Densetsu Series,7.39,,,,,,
32359,Pokemon XY&Z: Subete no Nazo wo Tokiakase!,6.56,,,,,,
32360,Qualidea Code,6.51,,,,,,
32365,Boruto: Naruto the Movie - Naruto ga Hokage ni Natta Hi,7.4,,,,,,
32366,Gintama°: Aizome Kaori-hen,8.41,,,,,,
32369,Silk Road Shounen Yuuto: Toki wo Kakeru Shounen Yuuto no Hyouryuu Nikki,4.4,,,,,,
32370,D.Gray-man Hallow,7.75,,,,,,
32376,Kindaichi Shounen no Jikenbo Returns 2nd Season: Akechi Keibu no Jikenbo,7.14,,,,,,
32377,Azure Nihon Data Center,5.14,,,,,,
32379,Berserk,6.39,,,,,,
32380,Kono Subarashii Sekai ni Shukufuku wo!: Kono Subarashii Choker ni Shukufuku wo!,7.86,,,,,,
32382,"Wake Up, Girls! no Miyagi PR Yarasete Kudasai!",6.04,,,,,,
32383,Osomatsu-san Short Film Series,6.53,,,,,,
32384,The New A-Class.: Next Stage with YOU,4.94,,,,,,
32385,Project HAL,5.86,,,,,,
32388,Undouki Kenshin Manual Taiou Taisou,4.4,,,,,,
32397,Saga-ken wo Meguru Animation,6.05,,,,,,
32400,KochinPa!,4.28,,,,,,
32402,Mim Mam Mint,4.4,,,,,,
32405,Marshmallow★Imouto★Succubus★,6.86,,,,,,
32407,Clockwork Planet,6.47,,,,,,
32408,"Kinyoru, Abe Reiji: Heikinteki na Salaryman no Ijou na Nichijou (ONA)",4.4,,,,,,
32409,Shinmai Maou no Testament Burst Specials,6.83,,,,,,
32410,Dimension W: W no Tobira Online - Rose no Onayami Soudanshitsu,5.7,,,,,,
32412,Kigyou Senshi Arslan,6.56,,,,,,
32415,Garo: Honoo no Kokuin - Home,6.8,,,,,,
32417,Chibinacs,4.4,,,,,,
32418,Chibinacs 2.0,4.4,,,,,,
32419,Chibinacs 3,4.4,,,,,,
32420,Ken-chan,4.4,,,,,,
32421,Aikodesho,5.14,,,,,,
32422,Joukyuusei,6.29,,,,,,
32423,Pretty x Cation The Animation,7.16,,,,,,
32430,Kodanuki Ponpo,4.4,,,,,,
32437,One Piece: Long Ring Long Land-hen,6.74,,,,,,
32438,Mayoiga,5.53,,,,,,
32446,MONSTER GENERATiON,6.69,,,,,,
32447,Nora to Oujo to Noraneko Heart,5.39,,,,,,
32448,Kirin Ashita no Calendar,4.4,,,,,,
32454,Usakame,5.8,,,,,,
32455,Gekidol,5.76,,,,,,
32461,Mitsuami no Kamisama,6.78,,,,,,
32467,Under the Dog: Anthea-chan,4.63,,,,,,
32468,Nirvana,6.86,,,,,,
32472,Okoru yo!,4.4,,,,,,
32473,Kabocha no Oji-san,4.4,,,,,,
32475,Minami no Kuni kara Kita Tegami,4.4,,,,,,
32476,Love Live! The School Idol Movie: Gekijou Manner CM,6.33,,,,,,
32481,Love Live! Kouhaku Special Anime,6.36,,,,,,
32483,Cheer Danshi!!,6.71,,,,,,
32484,A-Size Classmate,5.74,,,,,,
32485,Prison School: Mad Wax,7.46,,,,,,
32491,Kanojo to Kanojo no Neko: Everything Flows,7.7,,,,,,
32494,Days (TV),7.2,,,,,,
32502,BlazBlue: Alter Memory Specials,6.14,,,,,,
32503,"Kemeko Deluxe!: Izumi-chan, Fukenkou yo! (Kari)",6.11,,,,,,
32511,Girls & Panzer: Nihon Senshadou Renmei News,6.7,,,,,,
32518,Shoujo kara Shoujo e...,6.93,,,,,,
32521,Super Mario World: Mario to Yoshi no Bouken Land,5.26,,,,,,
32526,Love Live! Sunshine!!,7.4,,,,,,
32534,Xiyouji zhi Dasheng Guilai,6.77,,,,,,
32542,Sakamoto Desu ga?,7.59,,,,,,
32543,Lu Shidai 2nd Season,6.87,,,,,,
32547,Non Non Biyori Repeat: Hotaru ga Tanoshinda,7.82,,,,,,
32548,Imawa no Kuni no Alice,6.08,,,,,,
32551,Digimon Adventure tri. 3: Kokuhaku,7.71,,,,,,
32553,Nisekoi: OVA,7.08,,,,,,
32555,Stella no Mahou,6.87,,,,,,
32557,Zombie Clay Animation: I'm Stuck!!,4.4,,,,,,
32559,Ryuuzou to Shichinin no Kobun-tachi x Frogman,4.4,,,,,,
32561,Hai to Gensou no Grimgar: Furoagari no Kabe ni Kaketa Seishun - One More Centimeter,6.61,,,,,,
32563,Starry Tales: Seiza wa Toki wo Koete,5.55,,,,,,
32564,Tokiwa Kitareri!!,5.7,,,,,,
32566,Noblesse: Pamyeol-ui Sijak,7.31,,,,,,
32568,Kamiwaza Wanda,4.4,,,,,,
32571,Shounen Ashibe: Go! Go! Goma-chan,6.12,,,,,,
32572,Neko Neko Nihonshi,6.2,,,,,,
32574,Kekkai Sensen: Ousama no Restaurant no Ousama,7.4,,,,,,
32580,Uniminipet,4.4,,,,,,
32581,Gaza: Changing the World,5.6,,,,,,
32582,Duel Masters VSRF,4.44,,,,,,
32583,Sense Honma ni Honma,4.4,,,,,,
32585,Telemonster,4.4,,,,,,
32587,Shoujo Ramune,6.95,,,,,,
32590,Taeng-gu & Ulasyong,4.4,,,,,,
32593,The Snack World,4.4,,,,,,
32595,Seisen Cerberus: Ryuukoku no Fatalités,5.64,,,,,,
32596,The Snack World (TV),4.4,,,,,,
32598,Tsukushi no Iwai,4.4,,,,,,
32600,Kanojo wa Zombie,5.96,,,,,,
32601,12-sai.: Chicchana Mune no Tokimeki,6.42,,,,,,
32603,Okusama ga Seitokaichou!+!,6.65,,,,,,
32606,Onigiri,5.35,,,,,,
32607,Gi(a)rlish Number,6.88,,,,,,
32608,Endride,5.65,,,,,,
32609,Sinbad: Soratobu Hime to Himitsu no Shima Pilot,4.4,,,,,,
32613,Elsword: El-ui Yeoin,6.05,,,,,,
32615,Youjo Senki,8,,,,,,
32618,Hietsuki Bushi,5.54,,,,,,
32620,Koinaka: Koinaka de Hatsukoi x Nakadashi Sexual Life The Animation,7.05,,,,,,
32621,Pokopon no Yukai na Saiyuuki,4.4,,,,,,
32622,Hello Kitty no Oyayubi-hime,4.4,,,,,,
32623,Kasa Jizou,4.4,,,,,,
32625,Okusama ga Seitokaichou! OVA: Okusama Gekijou,6.77,,,,,,
32626,Kozaru no Buranko,4.4,,,,,,
32627,Shaka no Shougai,4.4,,,,,,
32628,Columbus no Daibouken,4.4,,,,,,
32629,"Subarashii Sekai Ryokou: New York Tabi ""Computopia Seireki Nisennen no Monogatari""",4.4,,,,,,
32630,Coral no Tanken,4.4,,,,,,
32633,Nowisee,6.58,,,,,,
32634,Okusama ga Seitokaichou!: Okusama Gekijou,6.87,,,,,,
32636,Hokori Inu no Hanashi,5.57,,,,,,
32637,Usawaltz,5.06,,,,,,
32639,Usaband,4.4,,,,,,
32642,Yanesenondo,5.3,,,,,,
32644,Yaseruyagi,4.4,,,,,,
32646,Tsuzuki wo Kangaeru Monogatari,4.4,,,,,,
32648,Handa-kun,7.39,,,,,,
32660,Petit Petit Muse,4.4,,,,,,
32663,Tama & Friends: Uchi no Tama Shirimasen ka?,4.4,,,,,,
32664,Bananya,6.72,,,,,,
32665,Historical,4.4,,,,,,
32666,Oniku Daisuki! Zeushi-kun: Suteki na Hamburger,4.4,,,,,,
32667,Baka na Imouto wo Rikou ni Suru no wa Ore no xx dake na Ken ni Tsuite,7.14,,,,,,
32668,Noblesse: Awakening,7.46,,,,,,
32670,Battle Spirits: Double Drive,5.83,,,,,,
32673,Udon no Kuni no Kiniro Kemari,7.76,,,,,,
32676,Sore Ike! Anpanman: Omocha no Hoshi no Nanda to Runda,4.4,,,,,,
32681,Uchuu Patrol Luluco,7.59,,,,,,
32682,Kagewani: Shou,6.45,,,,,,
32684,Suki na Mono wa Suki Dakara Shou ga Nai!!: Onsen ni Ikou!,6.33,,,,,,
32686,Keijo!!!!!!!!,7.02,,,,,,
32691,Flowering Heart,6.14,,,,,,
32693,Kitakaze to Taiyou,4.4,,,,,,
32695,Match Shoujo,5.72,,,,,,
32696,Fukigen na Mononokean,7.42,,,,,,
32697,Ozmafia!!,4.46,,,,,,
32698,Monster Musume no Iru Nichijou OVA,7.19,,,,,,
32700,Heart Realize,6.89,,,,,,
32707,Jewelpet: Attack Chance!?,5.71,,,,,,
32716,Nihon no Otogibanashi,4.4,,,,,,
32717,Aikatsu Stars!,7.52,,,,,,
32728,Sensou no Tsukurikata,6.45,,,,,,
32729,Orange,7.62,,,,,,
32730,Love Live! x Watering KissMint Collaboration CM,6.54,,,,,,
32732,Teo the Magic Planet Pilot,4.4,,,,,,
32733,ZIP! x Peeping Life TV: Cool Japan Saizensen,4.4,,,,,,
32734,"Satto Anshin, SAT x Peeping Life",4.4,,,,,,
32735,Persona 3 the Movie Meets “Walkman”,6.15,,,,,,
32736,Pepsi Nex x 009 Re:Cyborg,4.44,,,,,,
32737,009 Re:Cyborg x Zip,5.04,,,,,,
32738,Calbee Hitokuchi Gekijou,4.4,,,,,,
32739,JRA Hokan Keikaku,4.74,,,,,,
32740,Girls & Panzer Movie Specials,7.3,,,,,,
32745,Fake Style,6.02,,,,,,
32747,Fake Style II,5.86,,,,,,
32748,La Primavera,6.05,,,,,,
32749,Hizumu Realism,5.31,,,,,,
32750,Ashita e Mukau Hito,5.65,,,,,,
32751,Xiao Men Shen,6.45,,,,,,
32752,Ryuusei Girl,4.4,,,,,,
32755,Gregorio,5.74,,,,,,
32756,Storywriter,5.86,,,,,,
32757,Skirt,5.7,,,,,,
32758,Toute wa Sono Kotae,5.24,,,,,,
32759,Kokuen,4.41,,,,,,
32760,Bungaku Shounen no Yuuutsu,5.6,,,,,,
32761,Gekkou Shokudou,5.63,,,,,,
32762,Circles,5.27,,,,,,
32763,One and Three Four,4.41,,,,,,
32764,Sun Set Sun,4.41,,,,,,
32765,Cherry Blossom (Music),4.94,,,,,,
32767,Hane,5.3,,,,,,
32768,Revenge of Green Mutant,4.44,,,,,,
32772,Puzzle & Dragons Cross,6.48,,,,,,
32773,Nintama Rantarou no Uchuu Daibouken with Cosmic Front☆Next,4.4,,,,,,
32775,Gene,5.25,,,,,,
32776,Nagisa,5.19,,,,,,
32777,Jitensha-hen,4.4,,,,,,
32778,Ame no Bus Stop-hen,4.97,,,,,,
32779,Anygedybudybombom,4.65,,,,,,
32781,Refrain,5.55,,,,,,
32783,Happy Hour,5.27,,,,,,
32784,Lina Poe Poe,4.4,,,,,,
32785,Future Card Buddyfight Triple D,6.43,,,,,,
32786,Honky Tonk Women,4.4,,,,,,
32788,Ningyo no Hanashi,4.4,,,,,,
32789,Answer,5.22,,,,,,
32790,Urmă (Zanzou),5.11,,,,,,
32792,Mobile Suit Gundam Unicorn RE:0096,7.58,,,,,,
32794,Mahoutsukai Sally Specials,4.4,,,,,,
32796,Shenmi Shijie Lixian Ji,4.4,,,,,,
32797,Shenmi Shijie Lixian Ji 2,4.4,,,,,,
32799,Tokio Heidi: Mainichi no Kodomo Uta,4.4,,,,,,
32800,Jijii: Owari no Hajimari,4.4,,,,,,
32801,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka OVA,7.09,,,,,,
32802,Cardfight!! Vanguard G: Stride Gate-hen,6.67,,,,,,
32803,Dreaming Pupa: Yumemiru Bokura,4.82,,,,,,
32804,Ainone,4.69,,,,,,
32805,Nyanbo!,6.35,,,,,,
32806,Aikatsu!: Nerawareta Mahou no Aikatsu! Card,7.25,,,,,,
32807,Xiong Chumo,4.4,,,,,,
32808,Xiong Chumo Zhi: Duo Bao Xiong Bing,4.4,,,,,,
32809,Xiong Chumo Zhi: Xue Ling Xiong Feng,4.4,,,,,,
32811,Black Ocean,4.94,,,,,,
32812,TeNiOE,5.36,,,,,,
32813,2010,4.86,,,,,,
32816,Teekyuu 6 Specials,5.93,,,,,,
32817,Teekyuu 7 Specials,6.2,,,,,,
32818,Xiong Chumo Zhi: Huanqiu Da Maoxian,4.4,,,,,,
32819,Xiong Chumo Zhi: Conglin Zongdongyuan,4.4,,,,,,
32820,Xiong Chumo Zhi: Chunri Dui Dui Peng,4.4,,,,,,
32821,Xiong Chumo Zhi: Dongri Le Fantian,4.4,,,,,,
32823,Long Zai Na Li,4.4,,,,,,
32826,Yuuki no Baton,6.36,,,,,,
32827,B: The Beginning,7.34,,,,,,
32828,Amaama to Inazuma,7.53,,,,,,
32829,Nobunaga no Shinobi,7.07,,,,,,
32830,Chou Shounen Tanteidan Neo,5.25,,,,,,
32831,Hungry to Win,5.25,,,,,,
32832,Kaze no You ni,4.4,,,,,,
32833,Nudist Beach ni Shuugaku Ryokou de!! The Animation,6.9,,,,,,
32834,Gra-P & Rodeo: Band wo P,4.4,,,,,,
32835,Ganbare!! Tabuchi-kun!!,4.4,,,,,,
32836,Senki Zesshou Symphogear AXZ,7.6,,,,,,
32842,Panpaka Pants,4.4,,,,,,
32843,Senki Zesshou Symphogear XV,8.21,,,,,,
32844,Love Will Find the Way Back Home,5.54,,,,,,
32845,Ishitsubutsu Toriatsukaijo,5.68,,,,,,
32847,Samurai (2011),4.4,,,,,,
32850,Yuu no Mahou,4.4,,,,,,
32851,Riding the Storm,4.4,,,,,,
32852,Survivor,5.06,,,,,,
32853,7-kakan.,5.63,,,,,,
32854,Fr/day Night,5.39,,,,,,
32855,Tonight,5.3,,,,,,
32856,Sayonara Space Shuttle,4.47,,,,,,
32857,Natsu no Ginkei,4.4,,,,,,
32858,Dareka no Santa Claus,5.64,,,,,,
32859,Boku wa Kimi wo Warawanai,5.77,,,,,,
32860,Wonderland,4.4,,,,,,
32861,Tsukiyomi,4.48,,,,,,
32862,Never Shined,4.4,,,,,,
32863,Ansatsu Kyoushitsu 2nd Season: Kagaijugyou-hen,7.73,,,,,,
32864,JK to Ero Konbini Tenchou,6.65,,,,,,
32866,Brave Witches,6.82,,,,,,
32867,Bungou Stray Dogs 2nd Season,8.2,,,,,,
32868,Spring Stranger,5.22,,,,,,
32869,Kuroko no Basket Movie 1: Winter Cup - Kage to Hikari,7.64,,,,,,
32870,Kuroko no Basket Movie 2: Winter Cup - Namida no Saki e,7.65,,,,,,
32871,Kuroko no Basket Movie 3: Winter Cup - Tobira no Mukou,7.73,,,,,,
32872,Energy Kyouka!!,6.9,,,,,,
32875,Shokupan Mimi Specials,5.52,,,,,,
32876,Nameko: Sekai no Tomodachi,4.4,,,,,,
32878,ēlDLIVE,6.16,,,,,,
32879,Norn9: Norn+Nonet Recap,6.1,,,,,,
32881,Tiger Mask W,6.98,,,,,,
32884,Shounen Ashibe 2: Ashibe no Kanashii Yume,4.4,,,,,,
32885,Magnerobo Ga-Keen Recap,4.4,,,,,,
32886,Anitore! EX: Jigoku no Training,4.45,,,,,,
32887,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria,7.05,,,,,,
32888,Sinbad: Mahiru no Yoru to Fushigi no Mon,6.34,,,,,,
32889,Tu Xia Chuanqi,4.4,,,,,,
32890,Tu Xia Zhi Qing Li Chuanshuo,4.4,,,,,,
32892,Himitsukessha Taka no Tsume GT,4.4,,,,,,
32894,Love Bites,2.66,,,,,,
32895,Chijoku no Seifuku,6.87,,,,,,
32897,Seishun Anime Zenshuu Specials,4.4,,,,,,
32898,Mobile Suit Gundam 0083: Stardust Memory Picture Drama - The Mayfly of Space 2,5.73,,,,,,
32899,Watashi ga Motete Dousunda,7.1,,,,,,
32900,Mahouka Koukou no Rettousei Movie: Hoshi wo Yobu Shoujo,7.48,,,,,,
32901,Eromanga-sensei,6.49,,,,,,
32902,Mahoutsukai no Yome: Hoshi Matsu Hito,8.14,,,,,,
32904,Norimono Atsumare: Hit Song-shuu,4.4,,,,,,
32906,Bishoujo Yuugi Unit Crane Game Girls,4.44,,,,,,
32907,Susume! Shinji-kun,4.4,,,,,,
32915,Durarara!!x2 Ketsu: Dufufufu!!,7.59,,,,,,
32916,YanYan Machiko Specials,4.4,,,,,,
32920,Yongshi,4.4,,,,,,
32924,Urara Meirochou,7.13,,,,,,
32926,Duel Masters: Hamukatsu to Dogiragon no Curry-pan Daibouken,4.4,,,,,,
32927,Mobile Suit Gundam UC: A Phantom World,5.89,,,,,,
32928,Kiss Shite Hoshii,4.4,,,,,,
32930,Fairy Tail OVA (2016),7.24,,,,,,
32932,Choujuu Giga,6.11,,,,,,
32933,Xiao Yeyou,5.37,,,,,,
32934,Zonmi-chan: Meat Pie of the Dead,5.28,,,,,,
32935,Haikyuu!!: Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,8.87,,,,,,
32936,Gin no Guardian,6.25,,,,,,
32937,Kono Subarashii Sekai ni Shukufuku wo! 2,8.31,,,,,,
32943,Hikari: Kariya wo Tsunagu Monogatari,5.88,,,,,,
32944,CoCO & NiCO,4.4,,,,,,
32946,Gyakuten Saiban 6 Prologue,6.56,,,,,,
32947,Battery,5.72,,,,,,
32948,Fune wo Amu,7.64,,,,,,
32949,Kuzu no Honkai,7.31,,,,,,
32950,RS Keikaku: Rebirth Storage,5.53,,,,,,
32951,Rokudenashi Majutsu Koushi to Akashic Records,7.19,,,,,,
32953,Koi ni Naritai Aquarium,7.44,,,,,,
32954,Flying Witch Petit,6.04,,,,,,
32956,Aware! Meisaku-kun,4.4,,,,,,
32959,Mirai no Watashi,6.28,,,,,,
32961,Regalia: The Three Sacred Stars,5.99,,,,,,
32962,Occultic;Nine,6.94,,,,,,
32977,Aggressive Retsuko,7.64,,,,,,
32979,Flip Flappers,7.68,,,,,,
32981,Hand Shakers,5.35,,,,,,
32982,Imakara Atashi......,6.26,,,,,,
32983,Natsume Yuujinchou Go,8.59,,,,,,
32989,King of Prism by Pretty Rhythm Short Anime,4.4,,,,,,
32993,Sore ga Seiyuu!: Petit Uchiage,6.46,,,,,,
32995,Yuri!!! on Ice,7.92,,,,,,
32997,Lo Re: Pako Sukusuku Mizuki-chan The Animation,6.45,,,,,,
32998,91 Days,7.84,,,,,,
32999,"Neko mo, Onda-ke",4.4,,,,,,
33002,Panpaka Pants W-O-New!,4.4,,,,,,
33003,Mahou Shoujo Ikusei Keikaku,7,,,,,,
33004,Tanaka-kun wa Kyou mo Kedaruge,7.27,,,,,,
33010,FLCL Progressive,6.42,,,,,,
33011,Kaijuu Girls: Ultra Kaijuu Gijinka Keikaku,5.99,,,,,,
33012,Island,6.35,,,,,,
33013,Super Lovers OVA,7.42,,,,,,
33018,Katsugeki/Touken Ranbu,6.73,,,,,,
33019,Reikenzan: Eichi e no Shikaku,6.93,,,,,,
33021,Ragnastrike Angels,4.34,,,,,,
33023,Touken Ranbu: Hanamaru,6.82,,,,,,
33024,Ginga Kikoutai Majestic Prince: Mirai e no Tsubasa,6.44,,,,,,
33025,Ginga Kikoutai Majestic Prince Movie: Kakusei no Idenshi,7.16,,,,,,
33026,Time Bokan 24,5.89,,,,,,
33027,Infini-T Force,6.5,,,,,,
33028,Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,7.49,,,,,,
33031,Shakunetsu no Takkyuu Musume,7.08,,,,,,
33032,Drifters: Special Edition,7.7,,,,,,
33033,Starmyu OVA,7.15,,,,,,
33034,Kiniro Mosaic: Pretty Days,7.52,,,,,,
33035,"Yuyushiki: Komarasetari, Komarasaretari",7.34,,,,,,
33036,Suki ni Naru Sono Shunkan wo.: Kokuhaku Jikkou Iinkai,7.1,,,,,,
33037,Tsukiuta. The Animation,6.95,,,,,,
33038,Nuwa Chengzhang Riji,6.29,,,,,,
33041,Bubuki Buranki: Hoshi no Kyojin,6.83,,,,,,
33042,Zonmi-chan: Halloween☆Special Movie!,4.48,,,,,,
33044,Asa Da yo! Kaishain,4.4,,,,,,
33045,Dream Festival!,6.76,,,,,,
33046,B-Project: Kodou*Ambitious,6.63,,,,,,
33047,Fate/Extra: Last Encore,6.29,,,,,,
33048,Zegapain ADP,6,,,,,,
33049,Fate/stay night Movie: Heaven's Feel - II. Lost Butterfly,8.59,,,,,,
33050,Fate/stay night Movie: Heaven's Feel - III. Spring Song,8.79,,,,,,
33051,Mobile Suit Gundam: Iron-Blooded Orphans 2nd Season,8.24,,,,,,
33056,Buddy Go!,6.25,,,,,,
